,Date,Price,Open,High,Low,Vol,Change%
4686,12/23/2019,959.43,959.55,960.71,958.07,241.52K,0.32%
4687,12/24/2019,958.88,959.43,959.43,953.29,229.67K,-0.06%
4688,12/25/2019,960.92,958.18,962.83,957.50,238.32K,0.21%
4689,12/26/2019,958.59,960.67,962.11,957.43,265.94K,-0.24%
4690,12/27/2019,963.51,957.70,963.51,954.19,180.52K,0.51%
4691,12/30/2019,965.03,962.89,967.52,962.47,177.74K,0.16%
4692,12/31/2019,960.99,965.71,965.71,958.22,185.24K,-0.42%
4693,01/02/2020,966.67,960.26,966.67,959.67,200.60K,0.59%
4694,01/03/2020,965.14,968.72,970.88,965.14,174.13K,-0.16%
4695,01/06/2020,955.79,962.79,963.20,955.59,187.20K,-0.97%
4696,01/07/2020,958.88,955.79,959.46,953.19,181.63K,0.32%
4697,01/08/2020,948.98,954.13,955.84,945.28,319.17K,-1.03%
4698,01/09/2020,960.15,953.86,960.73,952.16,166.15K,1.18%
4699,01/10/2020,968.54,961.17,969.71,961.17,222.16K,0.87%
4700,01/13/2020,965.84,966.89,968.63,964.79,147.15K,-0.28%
4701,01/14/2020,967.00,966.26,968.85,965.76,190.35K,0.12%
4702,01/15/2020,967.56,967.69,967.69,964.84,150.04K,0.06%
4703,01/16/2020,974.31,967.20,974.70,967.17,201.25K,0.70%
4704,01/17/2020,978.96,976.28,980.02,973.79,164.14K,0.48%
4705,01/20/2020,978.63,978.23,979.85,975.93,148.80K,-0.03%
4706,01/21/2020,986.37,978.82,986.37,978.82,157.67K,0.79%
4707,01/22/2020,991.46,986.52,991.46,983.92,152.35K,0.52%
4708,01/30/2020,959.58,975.15,977.72,954.00,198.51K,-3.22%
4709,01/31/2020,936.62,959.58,960.96,936.62,253.95K,-2.39%
4710,02/03/2020,928.14,916.60,930.37,891.85,275.52K,-0.91%
4711,02/04/2020,929.09,929.42,934.91,919.33,197.69K,0.10%
4712,02/05/2020,925.91,934.75,936.33,921.89,197.38K,-0.34%
4713,02/06/2020,938.54,926.66,938.54,925.21,223.67K,1.36%
4714,02/07/2020,940.75,938.61,943.48,935.94,194.17K,0.24%
4715,02/10/2020,930.73,934.38,935.87,926.61,153.97K,-1.07%
4716,02/11/2020,934.67,930.73,936.04,930.73,179.35K,0.42%
4717,02/12/2020,937.68,940.72,943.11,937.34,228.04K,0.32%
4718,02/13/2020,938.24,937.19,939.10,934.47,177.73K,0.06%
4719,02/14/2020,937.45,939.28,940.65,936.47,204.35K,-0.08%
4720,02/17/2020,934.77,938.52,938.52,931.66,183.25K,-0.29%
4721,02/18/2020,927.93,934.47,934.98,926.01,187.76K,-0.73%
4722,02/19/2020,928.76,926.41,931.66,925.86,192.17K,0.09%
4723,02/20/2020,938.13,933.69,938.13,930.41,198.34K,1.01%
4724,02/21/2020,933.09,938.13,940.53,932.32,206.75K,-0.54%
4725,02/24/2020,903.34,917.49,917.49,903.34,291.88K,-3.19%
4726,02/25/2020,909.67,893.95,909.67,893.95,221.12K,0.70%
4727,02/26/2020,895.97,901.51,903.27,894.25,142.58K,-1.51%
4728,02/27/2020,898.44,892.15,899.34,889.14,163.29K,0.28%
4729,02/28/2020,882.19,885.47,887.07,872.46,241.89K,-1.81%
4730,03/02/2020,884.43,878.43,886.45,877.31,206.64K,0.25%
4731,03/03/2020,890.61,895.39,896.39,890.06,212.74K,0.70%
4732,03/04/2020,889.37,887.85,889.85,882.83,238.45K,-0.14%
4733,03/05/2020,893.31,892.71,898.43,891.20,231.34K,0.44%
4734,03/06/2020,891.44,888.96,891.44,882.71,214.34K,-0.21%
4735,03/09/2020,835.49,875.80,875.80,834.67,309.10K,-6.28%
4736,03/10/2020,837.50,813.83,843.28,806.63,298.02K,0.24%
4737,03/11/2020,811.35,843.52,844.94,794.54,318.57K,-3.12%
4738,03/12/2020,769.25,778.06,778.06,762.12,339.23K,-5.19%
4739,03/13/2020,761.78,750.56,764.69,723.42,354.71K,-0.97%
4740,03/16/2020,747.86,758.28,758.59,737.58,292.25K,-1.83%
4741,03/17/2020,745.78,724.07,750.03,721.84,287.28K,-0.28%
4742,03/18/2020,747.66,747.40,752.65,742.12,259.02K,0.25%
4743,03/19/2020,725.94,732.35,733.43,714.02,353.39K,-2.91%
4744,03/20/2020,709.73,728.55,729.35,709.73,230.59K,-2.23%
4745,03/23/2020,666.59,694.77,694.77,664.23,280.25K,-6.08%
4746,03/24/2020,659.21,666.59,666.59,652.27,245.15K,-1.11%
4747,03/25/2020,690.25,669.76,690.25,667.58,270.18K,4.71%
4748,03/26/2020,694.21,689.00,700.76,680.10,221.85K,0.57%
4749,03/27/2020,696.06,692.54,703.22,682.52,327.99K,0.27%
4750,03/30/2020,662.26,663.91,665.56,657.36,233.10K,-4.86%
4751,03/31/2020,662.53,669.74,678.64,649.10,262.79K,0.04%
4752,04/01/2020,680.23,658.80,684.96,657.41,267.02K,2.67%
4753,04/03/2020,701.80,687.92,701.80,687.92,233.09K,3.17%
4754,04/06/2020,736.75,716.22,736.75,715.39,334.90K,4.98%
4755,04/07/2020,746.69,744.97,749.13,730.28,292.97K,1.35%
4756,04/08/2020,748.02,740.03,748.36,730.12,252.29K,0.18%
4757,04/09/2020,760.33,751.08,765.87,751.08,298.47K,1.65%
4758,04/10/2020,757.94,759.08,764.36,751.59,338.40K,-0.31%
4759,04/13/2020,765.79,762.99,774.62,762.53,235.28K,1.04%
4760,04/14/2020,767.41,769.01,769.53,753.85,266.78K,0.21%
4761,04/15/2020,777.22,768.05,779.52,768.01,302.62K,1.28%
4762,04/16/2020,780.70,773.11,781.06,770.91,250.94K,0.45%
4763,04/17/2020,789.60,786.96,790.95,783.74,309.86K,1.14%
4764,04/20/2020,794.97,796.17,797.49,786.73,336.05K,0.68%
4765,04/21/2020,766.84,794.97,794.97,761.96,397.40K,-3.54%
4766,04/22/2020,768.92,752.80,774.94,749.97,253.44K,0.27%
4767,04/23/2020,773.91,768.92,785.60,768.92,205.80K,0.65%
4768,04/24/2020,776.66,777.28,778.30,767.31,262.27K,0.36%
4769,04/27/2020,770.77,780.65,785.74,770.77,307.36K,-0.76%
4770,04/28/2020,767.21,773.31,776.13,763.66,219.40K,-0.46%
4771,04/29/2020,769.11,768.59,772.62,768.19,250.08K,0.25%
4772,05/04/2020,762.47,766.14,769.73,761.64,285.57K,-0.86%
4773,05/05/2020,764.16,763.22,767.03,760.04,212.38K,0.22%
4774,05/06/2020,782.59,767.30,782.59,765.37,272.45K,2.41%
4775,05/07/2020,796.54,785.08,796.54,785.08,240.80K,1.78%
4776,05/08/2020,813.73,800.32,825.72,800.20,371.34K,2.16%
4777,05/11/2020,828.33,818.26,828.33,812.48,353.42K,1.79%
4778,05/12/2020,835.32,827.29,835.95,819.66,322.21K,0.84%
4779,05/13/2020,834.21,835.32,839.59,815.13,374.60K,-0.13%
4780,05/14/2020,832.40,830.97,836.19,826.17,341.12K,-0.22%
4781,05/15/2020,827.03,835.42,838.47,824.59,301.89K,-0.65%
4782,05/18/2020,837.01,827.49,837.61,823.08,254.05K,1.21%
4783,05/19/2020,845.92,852.14,854.25,844.15,385.27K,1.06%
4784,05/20/2020,852.91,843.26,852.91,842.21,265.77K,0.83%
4785,05/21/2020,862.73,854.93,862.73,854.04,331.91K,1.15%
4786,05/22/2020,852.74,859.29,860.65,852.08,303.98K,-1.16%
4787,05/25/2020,859.04,852.90,860.45,849.12,307.23K,0.74%
4788,05/26/2020,869.13,861.47,869.65,860.22,328.35K,1.17%
4789,05/27/2020,857.48,869.13,875.35,857.48,388.90K,-1.34%
4790,05/28/2020,861.39,858.97,866.17,856.48,322.22K,0.46%
4791,05/29/2020,864.47,861.59,866.95,859.26,318.19K,0.36%
4792,06/01/2020,878.67,868.97,878.67,868.97,476.52K,1.64%
4793,06/02/2020,874.80,879.23,882.73,874.53,484.71K,-0.44%
4794,06/03/2020,881.17,876.73,881.17,874.01,351.96K,0.73%
4795,06/04/2020,883.90,883.22,888.32,883.22,431.12K,0.31%
4796,06/05/2020,886.22,883.40,886.59,878.50,499.61K,0.26%
4797,06/08/2020,899.92,888.70,905.65,888.70,572.02K,1.55%
4798,06/09/2020,899.43,902.26,904.89,898.87,501.73K,-0.05%
4799,06/10/2020,900.00,898.78,902.69,890.30,542.87K,0.06%
4800,06/11/2020,867.37,900.48,903.70,867.37,707.46K,-3.63%
4801,06/12/2020,863.52,841.85,863.52,841.44,620.77K,-0.44%
4802,06/15/2020,832.47,867.52,868.16,832.47,708.24K,-3.60%
4803,06/16/2020,856.13,848.86,858.70,844.67,412.45K,2.84%
4804,06/17/2020,854.44,861.05,861.05,852.27,354.84K,-0.20%
4805,06/18/2020,855.27,850.92,858.03,847.49,280.31K,0.10%
4806,06/19/2020,868.56,857.77,868.56,857.77,440.09K,1.55%
4807,06/22/2020,871.28,871.56,872.94,867.37,350.37K,0.31%
4808,06/23/2020,868.20,871.12,873.20,864.02,455.36K,-0.35%
4809,06/24/2020,859.71,868.20,873.13,857.58,370.92K,-0.98%
4810,06/25/2020,854.59,851.09,856.23,849.65,312.30K,-0.60%
4811,06/26/2020,851.98,859.07,862.59,850.66,300.39K,-0.31%
4812,06/29/2020,829.36,846.26,846.53,826.00,389.64K,-2.65%
4813,06/30/2020,825.11,836.72,840.31,821.92,358.39K,-0.51%
4814,07/01/2020,843.49,827.67,844.26,826.38,303.55K,2.23%
4815,07/02/2020,842.38,845.66,845.66,838.48,223.80K,-0.13%
4816,07/03/2020,847.61,845.26,848.16,843.25,203.00K,0.62%
4817,07/06/2020,861.16,851.47,861.85,850.04,215.09K,1.60%
4818,07/07/2020,863.42,865.46,870.63,863.42,330.90K,0.26%
4819,07/08/2020,864.50,861.75,865.58,859.98,237.54K,0.13%
4820,07/09/2020,876.46,867.66,878.36,867.45,306.08K,1.38%
4821,07/10/2020,871.21,873.70,878.53,867.59,291.11K,-0.60%
4822,07/13/2020,868.72,874.85,876.83,866.99,246.07K,-0.29%
4823,07/14/2020,868.11,865.01,868.11,860.28,239.14K,-0.07%
4824,07/15/2020,869.91,872.80,876.69,869.91,258.29K,0.21%
4825,07/16/2020,876.83,871.81,876.83,869.25,243.47K,0.80%
4826,07/17/2020,872.02,873.48,875.07,871.89,270.68K,-0.55%
4827,07/20/2020,861.40,870.66,871.64,861.40,285.08K,-1.22%
4828,07/21/2020,861.69,863.94,864.70,856.94,245.41K,0.03%
4829,07/22/2020,855.08,862.80,864.00,854.97,278.60K,-0.77%
4830,07/23/2020,856.75,854.92,857.22,851.97,240.50K,0.20%
4831,07/24/2020,829.16,854.23,854.57,816.65,505.10K,-3.22%
4832,07/27/2020,785.17,794.14,808.74,780.64,422.71K,-5.31%
4833,07/28/2020,813.36,786.72,814.40,786.67,328.49K,3.59%
4834,07/29/2020,790.84,800.39,800.39,779.82,362.09K,-2.77%
4835,07/30/2020,801.13,796.22,802.97,794.88,188.95K,1.30%
4836,07/31/2020,798.39,787.78,803.55,786.98,249.63K,-0.34%
4837,08/03/2020,814.65,796.86,814.84,796.47,298.14K,2.04%
4838,08/04/2020,827.57,822.86,827.57,820.20,277.45K,1.59%
4839,08/05/2020,837.80,827.54,839.52,820.74,306.64K,1.24%
4840,08/06/2020,840.04,838.01,844.16,833.56,257.02K,0.27%
4841,08/07/2020,841.46,840.65,844.33,836.84,259.89K,0.17%
4842,08/10/2020,843.20,845.11,849.52,843.20,309.30K,0.21%
4843,08/11/2020,843.08,847.61,847.61,840.35,249.00K,-0.01%
4844,08/12/2020,846.92,844.19,848.54,842.88,272.49K,0.46%
4845,08/13/2020,855.05,849.96,855.19,849.86,256.25K,0.96%
4846,08/14/2020,850.74,854.29,860.32,848.38,304.71K,-0.50%
4847,08/17/2020,850.15,848.08,852.05,841.62,237.51K,-0.07%
4848,08/18/2020,846.43,850.15,851.06,845.00,227.51K,-0.44%
4849,08/19/2020,851.21,847.19,853.15,846.22,240.15K,0.56%
4850,08/20/2020,848.21,851.21,856.99,847.44,285.69K,-0.35%
4851,08/21/2020,854.78,849.99,856.45,849.69,286.82K,0.77%
4852,08/24/2020,868.68,860.35,868.68,860.35,381.52K,1.63%
4853,08/25/2020,874.12,870.92,877.57,870.92,399.07K,0.63%
4854,08/26/2020,873.47,873.62,876.97,871.78,352.38K,-0.07%
4855,08/27/2020,874.71,872.38,875.71,871.93,325.72K,0.14%
4856,08/28/2020,878.98,878.79,885.86,877.70,398.32K,0.49%
4857,08/31/2020,881.65,882.13,888.44,879.26,352.65K,0.30%
4858,09/01/2020,891.73,882.40,892.51,880.79,317.00K,1.14%
4859,09/03/2020,903.97,898.25,904.32,896.26,370.49K,1.37%
4860,09/04/2020,901.54,896.02,903.11,893.86,346.44K,-0.27%
4861,09/07/2020,888.25,903.85,905.80,888.25,434.06K,-1.47%
4862,09/08/2020,890.14,891.61,894.58,884.88,294.02K,0.21%
4863,09/09/2020,889.32,883.68,892.40,881.57,318.44K,-0.09%
4864,09/10/2020,888.82,895.29,896.78,888.82,387.24K,-0.06%
4865,09/11/2020,888.97,888.82,890.98,884.67,309.91K,0.02%
4866,09/14/2020,894.57,891.89,895.31,891.89,364.43K,0.63%
4867,09/15/2020,896.26,896.61,898.74,894.66,381.80K,0.19%
4868,09/16/2020,897.47,897.43,897.58,894.63,290.43K,0.14%
4869,09/17/2020,894.04,897.47,899.41,890.93,395.46K,-0.38%
4870,09/18/2020,900.95,896.08,902.11,895.82,361.84K,0.77%
4871,09/21/2020,907.94,904.50,909.78,904.50,403.44K,0.78%
4872,09/22/2020,906.19,905.90,909.69,902.47,401.41K,-0.19%
4873,09/23/2020,912.50,908.97,913.52,908.97,392.51K,0.70%
4874,09/24/2020,908.58,910.53,914.51,907.32,398.46K,-0.43%
4875,09/25/2020,908.27,910.78,911.30,905.56,361.23K,-0.03%
4876,09/28/2020,912.50,911.20,913.60,910.04,420.24K,0.47%
4877,09/29/2020,903.98,916.63,917.49,903.98,465.36K,-0.93%
4878,09/30/2020,905.21,904.34,907.00,900.44,340.69K,0.14%
4879,10/01/2020,914.09,910.13,914.09,909.13,352.45K,0.98%
4880,10/02/2020,909.91,914.09,916.67,897.72,527.16K,-0.46%
4881,10/05/2020,914.68,913.77,915.55,910.96,456.10K,0.52%
4882,10/06/2020,915.67,918.11,918.93,912.77,496.13K,0.11%
4883,10/07/2020,919.72,913.62,923.57,912.69,523.96K,0.44%
4884,10/08/2020,918.84,922.08,922.08,913.89,470.30K,-0.10%
4885,10/09/2020,924.00,919.48,924.00,917.70,388.13K,0.56%
4886,10/12/2020,925.83,930.78,933.13,923.28,457.23K,0.20%
4887,10/13/2020,929.86,926.76,930.96,923.78,359.02K,0.44%
4888,10/14/2020,940.18,931.89,940.18,931.89,474.92K,1.11%
4889,10/15/2020,942.76,945.28,945.93,938.70,470.51K,0.27%
4890,10/16/2020,943.30,944.03,946.23,935.98,443.33K,0.06%
4891,10/19/2020,943.69,945.01,946.29,941.92,389.47K,0.04%
4892,10/20/2020,944.42,941.00,944.54,937.32,444.33K,0.08%
4893,10/21/2020,939.03,947.16,948.20,939.00,412.65K,-0.57%
4894,10/22/2020,949.90,938.06,949.90,933.78,365.12K,1.16%
4895,10/23/2020,961.26,953.45,961.26,953.14,452.49K,1.20%
4896,10/26/2020,950.80,967.52,970.15,950.80,428.25K,-1.09%
4897,10/27/2020,946.47,950.80,954.72,946.28,455.85K,-0.46%
4898,10/28/2020,921.05,942.82,946.91,921.05,456.06K,-2.69%
4899,10/29/2020,919.08,916.49,925.84,914.33,436.13K,-0.21%
4900,10/30/2020,925.47,925.41,926.32,911.20,312.75K,0.70%
4901,11/02/2020,933.68,926.09,933.68,924.14,297.60K,0.89%
4902,11/03/2020,935.41,936.73,937.57,932.18,318.70K,0.19%
4903,11/04/2020,939.76,935.41,943.56,933.86,350.87K,0.47%
4904,11/05/2020,937.75,940.32,945.51,937.75,304.33K,-0.21%
4905,11/06/2020,938.29,939.73,941.20,934.63,268.23K,0.06%
4906,11/09/2020,951.99,942.15,951.99,942.15,393.20K,1.46%
4907,11/10/2020,951.90,962.68,963.47,951.90,456.75K,-0.01%
4908,11/11/2020,952.22,954.46,956.65,947.61,376.51K,0.03%
4909,11/12/2020,959.28,953.97,959.28,953.62,343.91K,0.74%
4910,11/13/2020,966.29,959.56,966.29,959.13,457.83K,0.73%
4911,11/16/2020,950.79,970.11,972.98,950.50,518.93K,-1.60%
4912,11/17/2020,968.90,955.52,968.90,953.22,400.96K,1.90%
4913,11/18/2020,973.53,969.48,974.30,966.32,478.68K,0.48%
4914,11/19/2020,983.26,975.32,983.26,974.33,500.12K,1.00%
4915,11/20/2020,990.00,984.71,990.00,980.72,501.05K,0.69%
4916,11/23/2020,994.19,991.87,995.90,985.38,489.69K,0.42%
4917,11/24/2020,995.76,996.55,997.99,984.92,550.07K,0.16%
4918,11/25/2020,999.94,1000.39,1002.31,996.80,475.74K,0.42%
4919,11/26/2020,1005.97,999.24,1005.97,994.91,493.56K,0.60%
4920,11/27/2020,1010.22,1006.68,1010.22,1004.00,446.44K,0.42%
4921,11/30/2020,1003.08,1011.82,1012.50,1002.61,532.93K,-0.71%
4922,12/01/2020,1008.87,988.71,1008.87,988.71,583.31K,0.58%
4923,12/02/2020,1014.32,1008.77,1015.86,1007.91,684.53K,0.54%
4924,12/03/2020,1019.80,1016.73,1020.35,1014.06,518.91K,0.54%
4925,12/04/2020,1021.49,1019.80,1025.17,1018.67,553.59K,0.17%
4926,12/07/2020,1029.98,1024.34,1030.41,1022.14,520.34K,0.83%
4927,12/08/2020,1029.26,1029.98,1032.58,1025.63,527.67K,-0.07%
4928,12/09/2020,1039.13,1029.26,1039.55,1029.26,586.05K,0.96%
4929,12/10/2020,1030.91,1041.65,1044.10,1030.91,626.45K,-0.79%
4930,12/11/2020,1045.96,1033.19,1045.96,1030.06,463.77K,1.46%
4931,12/14/2020,1064.09,1048.97,1064.09,1048.97,583.59K,1.73%
4932,12/15/2020,1055.27,1062.02,1067.45,1052.01,675.18K,-0.83%
4933,12/16/2020,1066.99,1058.34,1066.99,1057.21,591.57K,1.11%
4934,12/17/2020,1051.77,1065.85,1065.85,1051.42,667.89K,-1.43%
4935,12/18/2020,1067.46,1055.75,1068.56,1055.75,623.64K,1.49%
4936,12/21/2020,1081.08,1071.62,1081.60,1070.86,713.66K,1.28%
4937,12/22/2020,1083.45,1081.85,1084.23,1077.06,756.11K,0.22%
4938,12/23/2020,1078.90,1087.89,1094.09,1077.92,813.17K,-0.42%
4939,12/24/2020,1067.52,1083.83,1084.76,1046.89,757.32K,-1.05%
4940,12/25/2020,1084.42,1068.83,1084.42,1061.83,652.81K,1.58%
4941,12/28/2020,1091.33,1094.37,1096.11,1083.90,723.88K,0.64%
4942,12/29/2020,1099.49,1090.49,1102.79,1087.93,678.82K,0.75%
4943,12/30/2020,1097.54,1099.78,1108.83,1094.91,676.98K,-0.18%
4944,12/31/2020,1103.87,1098.25,1105.33,1096.27,527.82K,0.58%
4945,01/04/2021,1120.47,1113.77,1126.43,1113.59,764.04K,1.50%
4946,01/05/2021,1132.55,1116.96,1134.45,1116.49,763.43K,1.08%
4947,01/06/2021,1143.21,1139.12,1152.85,1133.70,790.45K,0.94%
4948,01/07/2021,1156.49,1147.26,1156.49,1143.44,763.74K,1.16%
4949,01/08/2021,1167.69,1164.10,1176.33,1160.48,808.31K,0.97%
4950,01/11/2021,1184.89,1176.47,1186.45,1175.00,845.85K,1.47%
4951,01/12/2021,1192.28,1190.38,1192.28,1179.24,719.94K,0.62%
4952,01/13/2021,1186.05,1197.32,1200.82,1183.18,819.29K,-0.52%
4953,01/14/2021,1187.40,1189.48,1190.50,1178.84,779.34K,0.11%
4954,01/15/2021,1194.20,1188.84,1197.74,1188.84,783.11K,0.57%
4955,01/18/2021,1191.94,1198.79,1200.85,1190.33,747.42K,-0.19%
4956,01/19/2021,1131.00,1189.91,1189.91,1117.17,986.19K,-5.11%
4957,01/20/2021,1134.68,1136.50,1142.48,1098.05,839.30K,0.33%
4958,01/21/2021,1164.21,1146.86,1164.21,1132.66,721.92K,2.60%
4959,01/22/2021,1166.78,1166.77,1175.72,1161.43,758.32K,0.22%
4960,01/25/2021,1166.05,1164.20,1172.18,1162.80,707.24K,-0.06%
4961,01/26/2021,1136.12,1164.97,1164.97,1121.03,782.27K,-2.57%
4962,01/27/2021,1097.17,1122.41,1132.99,1088.86,785.70K,-3.43%
4963,01/28/2021,1023.94,1041.71,1052.16,1022.77,767.87K,-6.67%
4964,01/29/2021,1056.61,998.33,1076.11,998.33,797.39K,3.19%
4965,02/01/2021,1035.51,1056.61,1074.52,1035.51,634.33K,-2.00%
4966,02/02/2021,1075.53,1036.95,1075.53,1029.36,602.62K,3.86%
4967,02/03/2021,1111.29,1084.87,1113.24,1082.95,703.18K,3.32%
4968,02/04/2021,1112.19,1112.97,1117.88,1098.85,523.41K,0.08%
4969,02/05/2021,1126.91,1114.79,1126.91,1112.19,529.87K,1.32%
4970,02/08/2021,1083.18,1127.06,1127.06,1075.10,696.60K,-3.88%
4971,02/09/2021,1114.93,1090.88,1114.93,1078.98,519.81K,2.93%
4972,02/17/2021,1155.78,1127.46,1155.78,1127.46,568.03K,3.66%
4973,02/18/2021,1174.38,1157.10,1174.38,1148.66,614.82K,1.61%
4974,02/19/2021,1173.50,1160.65,1178.18,1157.60,578.28K,-0.07%
4975,02/22/2021,1175.04,1173.57,1182.67,1169.12,630.04K,0.13%
4976,02/23/2021,1177.64,1174.57,1184.32,1168.32,598.27K,0.22%
4977,02/24/2021,1162.01,1184.32,1185.58,1154.36,603.00K,-1.33%
4978,02/25/2021,1165.43,1169.97,1169.97,1155.74,510.43K,0.29%
4979,02/26/2021,1168.47,1148.88,1169.28,1148.88,554.46K,0.26%
4980,03/01/2021,1186.17,1176.93,1186.82,1174.45,643.38K,1.51%
4981,03/02/2021,1186.61,1196.16,1196.16,1181.99,577.01K,0.04%
4982,03/03/2021,1186.95,1184.73,1189.18,1180.25,631.67K,0.03%
4983,03/04/2021,1168.52,1191.78,1191.90,1159.48,673.45K,-1.55%
4984,03/05/2021,1168.69,1164.19,1169.56,1155.60,594.84K,0.01%
4985,03/08/2021,1168.27,1180.33,1181.25,1164.02,652.70K,-0.04%
4986,03/09/2021,1161.97,1160.96,1166.42,1150.94,641.43K,-0.54%
4987,03/10/2021,1170.08,1163.86,1170.59,1154.89,723.92K,0.70%
4988,03/11/2021,1181.73,1170.08,1183.73,1170.08,629.10K,1.00%
4989,03/12/2021,1181.56,1185.21,1186.52,1178.14,624.71K,-0.01%
4990,03/15/2021,1184.56,1183.89,1186.06,1178.80,676.96K,0.25%
4991,03/16/2021,1179.90,1184.91,1184.91,1171.76,683.85K,-0.39%
4992,03/17/2021,1186.09,1178.64,1186.09,1176.26,701.09K,0.52%
4993,03/18/2021,1200.94,1196.60,1200.94,1191.94,628.64K,1.25%
4994,03/19/2021,1194.05,1195.47,1199.67,1191.96,680.90K,-0.57%
4995,03/22/2021,1194.43,1200.05,1200.21,1189.31,700.87K,0.03%
4996,03/23/2021,1183.45,1190.28,1191.47,1177.10,683.72K,-0.92%
4997,03/24/2021,1161.81,1169.42,1174.20,1154.22,750.48K,-1.83%
4998,03/25/2021,1163.10,1164.41,1170.76,1154.44,690.73K,0.11%
4999,03/26/2021,1162.21,1162.71,1165.76,1137.90,670.46K,-0.08%
5000,03/29/2021,1175.68,1169.65,1175.77,1165.78,660.95K,1.16%
5001,03/30/2021,1186.36,1179.64,1187.29,1172.85,780.73K,0.91%
5002,03/31/2021,1191.44,1186.36,1196.45,1186.36,703.08K,0.43%
5003,04/01/2021,1216.10,1194.59,1217.26,1192.83,672.84K,2.07%
5004,04/02/2021,1224.45,1225.76,1228.29,1221.07,661.89K,0.69%
5005,04/05/2021,1236.05,1245.28,1245.28,1228.18,693.04K,0.95%
5006,04/06/2021,1239.96,1233.37,1244.63,1231.14,694.06K,0.32%
5007,04/07/2021,1242.38,1237.39,1242.38,1232.52,727.82K,0.20%
5008,04/08/2021,1234.89,1242.38,1246.40,1232.26,664.51K,-0.60%
5009,04/09/2021,1231.66,1231.51,1234.98,1227.60,732.82K,-0.26%
5010,04/12/2021,1252.45,1236.79,1252.45,1232.35,890.31K,1.69%
5011,04/13/2021,1248.33,1262.44,1268.02,1247.66,1.03M,-0.33%
5012,04/14/2021,1255.87,1240.90,1255.87,1233.01,861.96K,0.60%
5013,04/15/2021,1247.25,1262.25,1265.87,1247.25,806.49K,-0.69%
5014,04/16/2021,1238.71,1245.06,1254.61,1227.14,986.88K,-0.68%
5015,04/19/2021,1260.58,1243.58,1260.58,1233.77,817.13K,1.77%
5016,04/20/2021,1268.28,1267.74,1286.32,1261.28,843.60K,0.61%
5017,04/22/2021,1227.82,1264.31,1271.98,1227.82,770.37K,-3.19%
5018,04/23/2021,1248.53,1227.18,1248.53,1216.15,716.52K,1.69%
5019,04/26/2021,1215.77,1251.25,1251.25,1214.14,744.95K,-2.62%
5020,04/27/2021,1219.75,1213.84,1220.96,1204.14,618.17K,0.33%
5021,04/28/2021,1229.55,1220.26,1230.91,1217.49,612.70K,0.80%
5022,04/29/2021,1239.39,1234.91,1239.39,1231.25,647.16K,0.80%
5023,05/04/2021,1242.20,1222.08,1242.80,1212.56,798.49K,0.23%
5024,05/05/2021,1256.43,1244.69,1265.93,1244.69,744.43K,1.15%
5025,05/06/2021,1250.57,1255.42,1261.49,1246.64,730.50K,-0.47%
5026,05/07/2021,1241.81,1245.48,1250.50,1231.92,783.04K,-0.70%
5027,05/10/2021,1259.58,1239.96,1259.58,1236.85,773.06K,1.43%
5028,05/11/2021,1256.04,1265.11,1272.55,1256.04,770.09K,-0.28%
5029,05/12/2021,1269.09,1251.97,1269.09,1249.18,700.67K,1.04%
5030,05/13/2021,1261.99,1262.98,1273.49,1261.99,711.52K,-0.56%
5031,05/14/2021,1266.36,1266.43,1271.45,1259.97,730.99K,0.35%
5032,05/17/2021,1258.70,1272.55,1277.83,1258.50,758.29K,-0.60%
5033,05/18/2021,1252.68,1259.57,1262.22,1249.02,692.48K,-0.48%
5034,05/19/2021,1262.49,1254.78,1262.71,1250.58,694.35K,0.78%
5035,05/20/2021,1278.22,1264.62,1278.22,1255.78,745.21K,1.25%
5036,05/21/2021,1283.93,1272.84,1289.03,1268.46,698.93K,0.45%
5037,05/24/2021,1297.98,1287.50,1299.83,1287.36,715.51K,1.09%
5038,05/25/2021,1308.58,1299.19,1308.58,1297.23,679.06K,0.82%
5039,05/26/2021,1316.70,1308.04,1317.30,1304.68,713.07K,0.62%
5040,05/27/2021,1303.57,1318.42,1319.67,1299.99,733.00K,-1.00%
5041,05/28/2021,1320.46,1307.79,1323.09,1300.06,768.85K,1.30%
5042,05/31/2021,1328.05,1326.65,1328.05,1307.56,737.18K,0.57%
5043,06/01/2021,1337.78,1329.47,1346.34,1328.84,629.42K,0.73%
5044,06/02/2021,1340.78,1337.78,1344.98,1330.82,805.24K,0.22%
5045,06/03/2021,1364.28,1345.21,1366.00,1345.21,898.88K,1.75%
5046,06/04/2021,1374.05,1367.06,1374.05,1360.42,943.33K,0.72%
5047,06/07/2021,1358.78,1374.59,1375.74,1347.21,876.69K,-1.11%
5048,06/08/2021,1319.88,1355.36,1364.48,1318.11,924.51K,-2.86%
5049,06/09/2021,1332.90,1323.52,1339.14,1312.08,822.29K,0.99%
5050,06/10/2021,1323.58,1332.90,1336.71,1317.49,723.49K,-0.70%
5051,06/11/2021,1351.74,1326.79,1352.47,1322.08,731.26K,2.13%
5052,06/14/2021,1361.72,1352.73,1368.53,1352.73,775.73K,0.74%
5053,06/15/2021,1367.36,1361.58,1372.72,1356.59,730.94K,0.41%
5054,06/16/2021,1356.52,1363.85,1370.14,1350.73,769.63K,-0.79%
